Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
271;921757;2;2020-03-25;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;205.068;0.0;205.068;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;205.068
272;921757;2;2020-03-25;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;59.52;0.0;59.52;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;59.52
273;921757;2;2020-03-25;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;633.228;0.0;633.228;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;633.228
274;921757;2;2020-03-25;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1034.22;0.0;1034.22;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;1034.22
275;921757;2;2020-03-25;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1148.028;0.0;1148.028;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;1148.028
276;921757;2;2020-03-25;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4013.064;0.0;4013.064;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;4013.064;0.0
277;921757;2;2020-03-25;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3675.648;0.0;3675.648;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;3675.648
278;921757;2;2020-03-25;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4741.068;0.0;4741.068;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;4741.068
279;921757;2;2020-03-25;00000013501;Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;54.084;0.0;54.084;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;54.084
280;921757;2;2020-03-25;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3388.164;0.0;3388.164;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;0.0;0.0;0.0;0.0;3388.164
2798;0276;1;2020-03-27;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.088;0.0;0.088;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.088;0.0;0.0;0.0
2799;0276;1;2020-03-27;00000010905;Лист 6 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;39.372;0.0;39.372;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;39.372
2800;0276;1;2020-03-27;00000010906;Лист 8 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;64.624;0.0;64.624;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;64.624
2801;0276;1;2020-03-27;00000010943;Лист 12 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;34.224;0.0;34.224;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;34.224
2802;0276;1;2020-03-27;00000011072;Лист 4 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;1526.988;0.0;1526.988;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;1526.988
2803;0276;1;2020-03-27;00000011092;Лист 5 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;8.316;0.0;8.316;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;8.316
2804;0276;1;2020-03-27;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;51.784;0.0;51.784;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;51.784
2805;0276;1;2020-03-27;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2.776;0.0;2.776;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;2.776
2806;0276;1;2020-03-27;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;169.556;0.0;169.556;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;169.556
2807;0276;1;2020-03-27;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;9.6;0.0;9.6;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;9.6
2808;0276;1;2020-03-27;00000012604;Круг 16 ГОСТ 2590-2006 С345-3 ГОСТ 27772-2015;24.052;0.0;24.052;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;24.052
2809;0276;1;2020-03-27;00000011296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;263.428;0.0;263.428;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;263.428
2810;0276;1;2020-03-27;00000011854;Труба 325х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;480.072;0.0;480.072;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;480.072
2811;0276;1;2020-03-27;00000015964;Труба 219х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;261.016;0.0;261.016;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;261.016
2812;0276;1;2020-03-27;00000010912;Уголок 50х50х5 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;52.052;0.0;52.052;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;52.052
2813;0276;1;2020-03-27;00000010914;Уголок 70х70х6 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;31.392;0.0;31.392;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;31.392
2814;0276;1;2020-03-27;00000011085;Уголок 32х32х4 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;121.14;0.0;121.14;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;121.14
2815;0276;1;2020-03-27;00000011136;Уголок 75х75х6 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;9.888;0.0;9.888;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;0.0;0.0;0.0;9.888
2816;0276;1;2020-03-27;00000011075;Швеллер 18 П ГОСТ 8240-89 С345-3 ГОСТ 27772-2015;71.376;0.0;71.376;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя на";0276-1;0.0;71.376;0.0;0.0;0.0
2832;0278;1;2020-03-27;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.066;0.0;0.066;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.066;0.0;0.0;0.0
2833;0278;1;2020-03-27;00000010905;Лист 6 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;32.547;0.0;32.547;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;32.547
2834;0278;1;2020-03-27;00000010906;Лист 8 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;48.468;0.0;48.468;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;48.468
2835;0278;1;2020-03-27;00000010943;Лист 12 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;25.668;0.0;25.668;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;25.668
2836;0278;1;2020-03-27;00000011072;Лист 4 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;1152.939;0.0;1152.939;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;1152.939
2837;0278;1;2020-03-27;00000011092;Лист 5 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;6.237;0.0;6.237;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;6.237
2838;0278;1;2020-03-27;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;38.925;0.0;38.925;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;38.925
2839;0278;1;2020-03-27;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2.082;0.0;2.082;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;2.082
2840;0278;1;2020-03-27;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;127.167;0.0;127.167;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;127.167
2841;0278;1;2020-03-27;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;7.176;0.0;7.176;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;7.176
2842;0278;1;2020-03-27;00000012604;Круг 16 ГОСТ 2590-2006 С345-3 ГОСТ 27772-2015;18.039;0.0;18.039;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;18.039
2843;0278;1;2020-03-27;00000011296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;197.58;0.0;197.58;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;197.58
2844;0278;1;2020-03-27;00000011854;Труба 325х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;360.048;0.0;360.048;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;360.048
2845;0278;1;2020-03-27;00000015964;Труба 219х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;195.762;0.0;195.762;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;195.762
2846;0278;1;2020-03-27;00000010912;Уголок 50х50х5 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;97.416;0.0;97.416;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;97.416
2847;0278;1;2020-03-27;00000010914;Уголок 70х70х6 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;80.637;0.0;80.637;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;80.637
2848;0278;1;2020-03-27;00000011085;Уголок 32х32х4 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;90.855;0.0;90.855;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;90.855
2849;0278;1;2020-03-27;00000011136;Уголок 75х75х6 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;7.416;0.0;7.416;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;0.0;0.0;0.0;7.416
2850;0278;1;2020-03-27;00000011075;Швеллер 18 П ГОСТ 8240-89 С345-3 ГОСТ 27772-2015;53.532;0.0;53.532;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №41 от 17.01.2020;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединителя и";0278-1;0.0;53.532;0.0;0.0;0.0
281;921757;3;2020-03-27;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.264;0.0;0.264;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-3;0.0;0.264;0.0;0.0;0.0
282;921757;3;2020-03-27;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;487.824;0.0;487.824;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-3;0.0;0.0;0.0;0.0;487.824
283;921757;3;2020-03-27;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1533.696;0.0;1533.696;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-3;0.0;0.0;0.0;0.0;1533.696
284;921757;3;2020-03-27;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;211.488;0.0;211.488;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-3;0.0;0.0;0.0;0.0;211.488
285;921757;3;2020-03-27;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;205.068;0.0;205.068;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-3;0.0;0.0;0.0;0.0;205.068
286;921757;3;2020-03-27;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;59.52;0.0;59.52;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-3;0.0;0.0;0.0;0.0;59.52
287;921757;3;2020-03-27;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;633.228;0.0;633.228;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-3;0.0;0.0;0.0;0.0;633.228
