Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Изделие;Заказ-Партия;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
1095;921634;1;2019-12-28;11271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2.97473684;3.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1096;921634;1;2019-12-28;11289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;227.80465116;225.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1097;921634;1;2019-12-28;11726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;23.88965517;24.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1098;921634;1;2019-12-28;14979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;60.92045455;61.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1099;921634;1;2019-12-28;15205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;127.14705882;128.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1100;921634;1;2019-12-28;11270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;965.0516129;966.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1101;921634;1;2019-12-28;11265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;3.42;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1102;921634;1;2019-12-28;14228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;22.44666667;52.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1103;921634;1;2019-12-28;11296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;188.99;189.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1104;921634;1;2019-12-28;11871;Труба 219х8 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;174.84666667;120.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1105;921634;1;2019-12-28;11268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;90.85483871;91.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1106;921634;1;2019-12-28;11278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;10.97741935;11.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1107;921634;1;2019-12-28;11284;Уголок 90х90х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;7.93764706;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1108;921634;1;2019-12-28;14587;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;201.09130435;202.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1109;921634;1;2019-12-28;12985;Швеллер 20 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;153.39789474;145.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
1110;921634;1;2019-12-28;13009;Швеллер 10 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;29.92903226;30.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка кабельной муфты";921634-1;0.0;0.0;0.0;0.0;0.0
196;921717;1;2019-12-28;11267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;5020.15764706;5021.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;"Фундамент ФУ4.219.1.L.S.2 Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001 ; Свая   (4 шт.) винтовая шир";921717-1;0.0;0.0;0.0;0.0;0.0
197;921717;1;2019-12-28;11280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;9636.35584416;8977.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;"Фундамент ФУ4.219.1.L.S.2 Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001 ; Свая   (4 шт.) винтовая шир";921717-1;0.0;0.0;0.0;0.0;0.0
198;921717;1;2019-12-28;15205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;366.94588235;367.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;"Фундамент ФУ4.219.1.L.S.2 Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001 ; Свая   (4 шт.) винтовая шир";921717-1;0.0;0.0;0.0;0.0;0.0
199;921717;1;2019-12-28;11296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;24133.29333333;24134.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;"Фундамент ФУ4.219.1.L.S.2 Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001 ; Свая   (4 шт.) винтовая шир";921717-1;0.0;0.0;0.0;0.0;0.0
1488;921257;4;2019-12-29;11267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;449.64705882;450.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Балка Б35-4-20 Проект: 3.407.9-146;921257-4;0.0;0.0;0.0;0.0;0.0
1489;921257;4;2019-12-29;11726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;7732.90804598;7733.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Балка Б35-4-20 Проект: 3.407.9-146;921257-4;0.0;0.0;0.0;0.0;0.0
1490;921257;4;2019-12-29;14979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;602.47727273;603.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Балка Б35-4-20 Проект: 3.407.9-146;921257-4;0.0;0.0;0.0;0.0;0.0
1491;921257;4;2019-12-29;14106;Швеллер 20 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;3606.4;3607.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Балка Б35-4-20 Проект: 3.407.9-146;921257-4;0.0;0.0;0.0;0.0;0.0
43;921398;1;2019-12-29;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.02222222;0.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
44;921398;1;2019-12-29;13978;Лист 10 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015;781.60470588;705.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
45;921398;1;2019-12-29;13994;Лист 6 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015;5.53636364;0.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
46;921398;1;2019-12-29;13979;Лист 8 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015;130.04235294;131.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
47;921398;1;2019-12-29;14027;Лист 16 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015;210.49411765;203.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
48;921398;1;2019-12-29;14543;Лист 25 ГОСТ 19903-74 С345-5 ГОСТ 27772-2015;206.44675325;207.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
49;921398;1;2019-12-29;15842;Уголок 140х140х10 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;1110.35294118;1111.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
50;921398;1;2019-12-29;17536;Уголок 50х50х4 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;83.69032258;84.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
51;921398;1;2019-12-29;17846;Уголок 180х180х11 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;2037.54352941;1810.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
52;921398;1;2019-12-29;14546;Уголок 63х63х5 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;393.78494624;394.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
53;921398;1;2019-12-29;14541;Уголок 90х90х7 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;3004.24666667;2250.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
54;921398;1;2019-12-29;14573;Уголок 70х70х6 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;2402.98695652;2403.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
55;921398;1;2019-12-29;14963;Уголок 140х140х9 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;2062.63777778;1875.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
56;921398;1;2019-12-29;14964;Уголок 80х80х6 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;629.1173913;630.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
57;921398;1;2019-12-29;14967;Уголок 110х110х8 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;1979.1;1803.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
58;921398;1;2019-12-29;14968;Уголок 160х160х10 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;1103.42272727;895.0;0.0;1.0;0.0;РН-СНАБЖЕНИЕ ООО;Договор № 7363319/1409Д от 23.09.2019, приложение № 1 от 23.09.19г.;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1В06_ОЛ2902_31-010401_16.06.2018;921398-1;0.0;0.0;0.0;0.0;0.0
200;921718;1;2019-12-29;11267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;528.43764706;529.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;"Фундамент ФУ4.219.1.L.S.2 Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001 ; Свая   (4 шт.) винтовая шир";921718-1;0.0;0.0;0.0;0.0;0.0
201;921718;1;2019-12-29;11280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1014.35324675;1015.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;"Фундамент ФУ4.219.1.L.S.2 Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001 ; Свая   (4 шт.) винтовая шир";921718-1;0.0;0.0;0.0;0.0;0.0
202;921718;1;2019-12-29;15205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;38.62588235;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;"Фундамент ФУ4.219.1.L.S.2 Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001 ; Свая   (4 шт.) винтовая шир";921718-1;0.0;0.0;0.0;0.0;0.0
203;921718;1;2019-12-29;11296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;3456.61333333;3457.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;"Фундамент ФУ4.219.1.L.S.2 Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001 ; Свая   (4 шт.) винтовая шир";921718-1;0.0;0.0;0.0;0.0;0.0
609;921987;1;2019-12-29;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.02222222;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;Анкерно-угловая опора У110-1 Проект: 3078тм;921987-1;0.0;0.0;0.0;0.0;0.0
610;921987;1;2019-12-29;13208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;155.93246753;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;Анкерно-угловая опора У110-1 Проект: 3078тм;921987-1;0.0;0.0;0.0;0.0;0.0
611;921987;1;2019-12-29;13210;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;2.76818182;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;Анкерно-угловая опора У110-1 Проект: 3078тм;921987-1;0.0;0.0;0.0;0.0;0.0
612;921987;1;2019-12-29;13211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;101.54823529;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;Анкерно-угловая опора У110-1 Проект: 3078тм;921987-1;0.0;0.0;0.0;0.0;0.0
613;921987;1;2019-12-29;13777;Лист 10 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;256.05647059;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;Анкерно-угловая опора У110-1 Проект: 3078тм;921987-1;0.0;0.0;0.0;0.0;0.0
