Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
9669;022132;1;2021-01-14;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;705.376;0.0;705.376;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;705.376;0.0;0.0;0.0
9668;022132;1;2021-01-14;00000012038;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;6328.888;0.0;6328.888;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;6328.888;0.0;0.0;0.0
9667;022132;1;2021-01-14;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1278.224;0.0;1278.224;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;1278.224;0.0;0.0;0.0
9666;022132;1;2021-01-14;00000011291;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5688.888;0.0;5688.888;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;5688.888;0.0;0.0;0.0
9665;022132;1;2021-01-14;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;9804.348;0.0;9804.348;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;9804.348;0.0;0.0;0.0
9664;022132;1;2021-01-14;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3840.0;0.0;3840.0;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;3840.0;0.0;0.0;0.0
9670;022132;1;2021-01-14;00000015135;Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;713.98;0.0;713.98;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;713.98
3969;021468;1;2021-01-14;00-00012392;Труба 168х8 ГОСТ 8732-78 09Г2С-9 ГОСТ 19281-2014;1543.434;0.0;1543.434;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №23 (1017) от 31.08.2020;0;0.0;0;Концевая повышенная опора ПКт35-1 Проект: 8.0662;К производству;Продукция;021468-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1543.434
3970;021468;1;2021-01-14;00-00012393;Лист 8 ГОСТ 19903-74 09Г2С-9 ГОСТ 19281-2014;228.0;0.0;228.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №23 (1017) от 31.08.2020;0;0.0;0;Концевая повышенная опора ПКт35-1 Проект: 8.0662;К производству;Продукция;021468-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;228.0
3971;021468;1;2021-01-14;00-00012394;Круг 18 ГОСТ 2590-2006 09Г2С-9 ГОСТ 19281-2014;24.0;0.0;24.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №23 (1017) от 31.08.2020;0;0.0;0;Концевая повышенная опора ПКт35-1 Проект: 8.0662;К производству;Продукция;021468-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0
7371;021941;2;2021-01-14;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;957.96;0.0;957.96;0.0;0.0;ПРОМЖИЛСТРОЙ ООО;94/12-20 от 02.12.2020, Спецификация №1 от 03.12.2020;0;0.0;0;Ростверк   РС-1 Проект: 0117/20-ВЛ04-00-АС;К производству;Продукция;021941-2;0;1.0;0.0;0.0;0.0;957.96;0.0;0.0;0.0
9577;022127;1;2021-01-14;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;503.53;0.0;503.53;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;503.53;0.0;0.0;0.0
9578;022127;1;2021-01-14;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1129.412;0.0;1129.412;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;1129.412;0.0;0.0;0.0
9579;022127;1;2021-01-14;00000012986;Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;415.584;0.0;415.584;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;415.584;0.0;0.0;0.0
9580;022127;1;2021-01-14;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1920.0;0.0;1920.0;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;1920.0;0.0;0.0;0.0
9581;022127;1;2021-01-14;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5415.218;0.0;5415.218;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;5415.218;0.0;0.0;0.0
9582;022127;1;2021-01-14;00000011291;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2844.444;0.0;2844.444;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;2844.444;0.0;0.0;0.0
9583;022127;1;2021-01-14;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;639.112;0.0;639.112;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;639.112;0.0;0.0;0.0
9584;022127;1;2021-01-14;00000012038;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5057.778;0.0;5057.778;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;2531.097999999999;0.0;0.0;2526.680000000001
9585;022127;1;2021-01-14;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;352.688;0.0;352.688;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;352.688;0.0;0.0;0.0
9586;022127;1;2021-01-14;00000015135;Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;369.892;0.0;369.892;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;369.892
9587;022127;1;2021-01-14;00000015165;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3453.864;0.0;3453.864;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;3453.864;0.0;0.0;0.0
9588;022127;1;2021-01-14;00000016472;Уголок 200х200х16 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;6547.812;0.0;6547.812;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;6547.812;0.0;0.0;0.0
9589;022127;1;2021-01-14;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5431.112;0.0;5431.112;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0.0;0.0;5431.112;0.0;0.0;0.0
3972;021468;1;2021-01-14;00-00012395;Труба 146х8 ГОСТ 8732-78 09Г2С-9 ГОСТ 19281-2014;492.448;0.0;492.448;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №23 (1017) от 31.08.2020;0;0.0;0;Концевая повышенная опора ПКт35-1 Проект: 8.0662;К производству;Продукция;021468-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;492.448
9663;022132;1;2021-01-14;00000012986;Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;831.168;0.0;831.168;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;831.168;0.0;0.0;0.0
9662;022132;1;2021-01-14;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2258.824;0.0;2258.824;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;2258.824;0.0;0.0;0.0
9661;022132;1;2021-01-14;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1007.06;0.0;1007.06;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ- 37-ПП-ВЛ110.7.000-ТХ-01-ОЛ-004;К производству;Продукция;022132-1;0;1.0;0.0;0.0;0.0;1007.06;0.0;0.0;0.0
3975;021468;1;2021-01-14;00-00012398;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-9 ГОСТ 19281-2014;13.044;0.0;13.044;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №23 (1017) от 31.08.2020;0;0.0;0;Концевая повышенная опора ПКт35-1 Проект: 8.0662;К производству;Продукция;021468-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13.044
3976;021468;1;2021-01-14;00-00012399;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-9 ГОСТ 19281-2014;22.174;0.0;22.174;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №23 (1017) от 31.08.2020;0;0.0;0;Концевая повышенная опора ПКт35-1 Проект: 8.0662;К производству;Продукция;021468-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;22.174
10939;022384;1;2021-01-15;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;90.438;0.0;90.438;0.0;0.0;АНТЕЙ ООО;104/12-20 от 18.12.2020, Спецификация №1 от 18.12.2020;0;0.0;0;Молниеотвод МЛУ-15.Х Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;022384-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;90.438
10938;022384;1;2021-01-15;00000014588;Круг 30 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;83.232;0.0;83.232;0.0;0.0;АНТЕЙ ООО;104/12-20 от 18.12.2020, Спецификация №1 от 18.12.2020;0;0.0;0;Молниеотвод МЛУ-15.Х Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;022384-1;0;1.0;0.0;0.0;0.0;83.232;0.0;0.0;0.0
10937;022384;1;2021-01-15;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;358.206;0.0;358.206;0.0;0.0;АНТЕЙ ООО;104/12-20 от 18.12.2020, Спецификация №1 от 18.12.2020;0;0.0;0;Молниеотвод МЛУ-15.Х Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;022384-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;358.206
10936;022384;1;2021-01-15;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;62.373;0.0;62.373;0.0;0.0;АНТЕЙ ООО;104/12-20 от 18.12.2020, Спецификация №1 от 18.12.2020;0;0.0;0;Молниеотвод МЛУ-15.Х Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;022384-1;0;1.0;0.0;0.0;0.0;62.373;0.0;0.0;0.0
10935;022384;1;2021-01-15;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;133.716;0.0;133.716;0.0;0.0;АНТЕЙ ООО;104/12-20 от 18.12.2020, Спецификация №1 от 18.12.2020;0;0.0;0;Молниеотвод МЛУ-15.Х Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;022384-1;0;1.0;0.0;0.0;0.0;133.716;0.0;0.0;0.0
10934;022384;1;2021-01-15;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;39.663;0.0;39.663;0.0;0.0;АНТЕЙ ООО;104/12-20 от 18.12.2020, Спецификация №1 от 18.12.2020;0;0.0;0;Молниеотвод МЛУ-15.Х Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;022384-1;0;1.0;0.0;0.0;0.0;39.663;0.0;0.0;0.0
10932;022384;1;2021-01-15;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;32.175;0.0;32.175;0.0;0.0;АНТЕЙ ООО;104/12-20 от 18.12.2020, Спецификация №1 от 18.12.2020;0;0.0;0;Молниеотвод МЛУ-15.Х Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;022384-1;0;1.0;0.0;0.0;0.0;32.175;0.0;0.0;0.0
10933;022384;1;2021-01-15;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;161.925;0.0;161.925;0.0;0.0;АНТЕЙ ООО;104/12-20 от 18.12.2020, Спецификация №1 от 18.12.2020;0;0.0;0;Молниеотвод МЛУ-15.Х Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;022384-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;161.925
7377;021941;3;2021-01-15;00-00011414;Двутавр 30 Ш2 ГОСТ Р 57837-2017 09Г2С-12 ГОСТ 19281-2014;6174.0;0.0;6174.0;0.0;0.0;ПРОМЖИЛСТРОЙ ООО;94/12-20 от 02.12.2020, Спецификация №1 от 03.12.2020;0;0.0;0;Ростверк   РС-1 Проект: 0117/20-ВЛ04-00-АС;К производству;Продукция;021941-3;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6174.0
7376;021941;3;2021-01-15;00000015204;Швеллер 30 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;12274.005;0.0;12274.005;0.0;0.0;ПРОМЖИЛСТРОЙ ООО;94/12-20 от 02.12.2020, Спецификация №1 от 03.12.2020;0;0.0;0;Ростверк   РС-1 Проект: 0117/20-ВЛ04-00-АС;К производству;Продукция;021941-3;0;1.0;0.0;0.0;0.0;4819.112000000003;0.0;0.0;7454.892999999996
7375;021941;3;2021-01-15;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;957.96;0.0;957.96;0.0;0.0;ПРОМЖИЛСТРОЙ ООО;94/12-20 от 02.12.2020, Спецификация №1 от 03.12.2020;0;0.0;0;Ростверк   РС-1 Проект: 0117/20-ВЛ04-00-АС;К производству;Продукция;021941-3;0;1.0;0.0;0.0;0.0;957.96;0.0;0.0;0.0
7374;021941;3;2021-01-15;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;4955.85;0.0;4955.85;0.0;0.0;ПРОМЖИЛСТРОЙ ООО;94/12-20 от 02.12.2020, Спецификация №1 от 03.12.2020;0;0.0;0;Ростверк   РС-1 Проект: 0117/20-ВЛ04-00-АС;К производству;Продукция;021941-3;0;1.0;0.0;0.0;0.0;4955.85;0.0;0.0;0.0
9473;021955;1;2021-01-16;00000014229;Круг 18 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;88.656;0.0;88.656;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1 Проект: 4.0639 с установкой разъединителя и кабельной муфт;К производству;Продукция;021955-1;0;1.0;0.0;0.0;0.0;88.656;0.0;0.0;0.0
9477;021955;1;2021-01-16;00000011286;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;33.568;0.0;33.568;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1 Проект: 4.0639 с установкой разъединителя и кабельной муфт;К производству;Продукция;021955-1;0;1.0;0.0;0.0;0.0;33.568;0.0;0.0;0.0
9472;021955;1;2021-01-16;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;23.04;0.0;23.04;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1 Проект: 4.0639 с установкой разъединителя и кабельной муфт;К производству;Продукция;021955-1;0;1.0;0.0;0.0;0.0;23.04;0.0;0.0;0.0
9471;021955;1;2021-01-16;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;43.872;0.0;43.872;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1 Проект: 4.0639 с установкой разъединителя и кабельной муфт;К производству;Продукция;021955-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;43.872
9492;021957;1;2021-01-16;00000014236;Круг 22 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;13.332;0.0;13.332;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1-Р Проект: 4.0639;К производству;Продукция;021957-1;0;1.0;0.0;0.0;0.0;13.332;0.0;0.0;0.0
9475;021955;1;2021-01-16;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;63.496;0.0;63.496;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1 Проект: 4.0639 с установкой разъединителя и кабельной муфт;К производству;Продукция;021955-1;0;1.0;0.0;0.0;0.0;63.496;0.0;0.0;0.0
9476;021955;1;2021-01-16;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;104.256;0.0;104.256;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1 Проект: 4.0639 с установкой разъединителя и кабельной муфт;К производству;Продукция;021955-1;0;1.0;0.0;0.0;0.0;104.256;0.0;0.0;0.0
9474;021955;1;2021-01-16;00000014230;Труба 146х8 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;6106.688;0.0;6106.688;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1 Проект: 4.0639 с установкой разъединителя и кабельной муфт;К производству;Продукция;021955-1;0;1.0;0.0;0.0;0.0;6106.688;0.0;0.0;0.0
9478;021955;1;2021-01-16;00000014231;Швеллер 12 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;18.488;0.0;18.488;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1 Проект: 4.0639 с установкой разъединителя и кабельной муфт;К производству;Продукция;021955-1;0;1.0;0.0;0.0;0.0;18.488;0.0;0.0;0.0
9493;021957;1;2021-01-16;00000015121;Круг 12 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;10.072;0.0;10.072;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1-Р Проект: 4.0639;К производству;Продукция;021957-1;0;1.0;0.0;0.0;0.0;10.072;0.0;0.0;0.0
9480;021956;1;2021-01-16;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3.648;0.0;3.648;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Переходная угловая анкерная опора ПУАт10-1 Проект: 4.0639;К производству;Продукция;021956-1;0;1.0;0.0;0.0;0.0;3.648;0.0;0.0;0.0
9481;021956;1;2021-01-16;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;67.792;0.0;67.792;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Переходная угловая анкерная опора ПУАт10-1 Проект: 4.0639;К производству;Продукция;021956-1;0;1.0;0.0;0.0;0.0;67.792;0.0;0.0;0.0
9621;022129;1;2021-01-16;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;80.39;0.0;80.39;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, Спецификация №1016019942 от 10.11.2020;0;0.0;0;Анкерно-угловая опора У110-2 Проект: 3078тм 1683_1059ПЭ-37- ПП-ВЛ110.7.000-ТХ-01-ОЛ-001;К производству;Продукция;022129-1;0;1.0;0.0;0.0;0.0;80.39;0.0;0.0;0.0
9491;021957;1;2021-01-16;00000014229;Круг 18 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;44.328;0.0;44.328;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215 от 23.12.2017, Спецификация №8 (1508) от 04.12.2020;0;0.0;0;Концевая повышенная опора ПКт10-1-Р Проект: 4.0639;К производству;Продукция;021957-1;0;1.0;0.0;0.0;0.0;44.328;0.0;0.0;0.0
